
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
2764,8e4e640b-bf52-4c51-bb43-aaecc68bbb11.binning_data.json,1697447,6000,0,2020-06-30 22:00:00.879,com.sec.android.app.shealth,2020-06-29 22:59:51.057,8e4e640b-bf52-4c51-bb43-aaecc68bbb11.source_info.json,1.2429013,2109.76,114.11,2764,VfS0qUERdZ,com.sec.android.app.shealth,0,8e4e640b-bf52-4c51-bb43-aaecc68bbb11.achievement.json,8e4e640b-bf52-4c51-bb43-aaecc68bbb11,1593475200000,
2147,14d866c7-ac70-42ee-8cb7-17928a381b74.binning_data.json,1351200,6000,2,2020-07-11 22:12:31.295,com.sec.android.app.shealth,2020-07-11 22:12:31.295,,1.8611113,1626.77,89.39,2145,zub8fSqg+I,com.sec.android.app.shealth,0,14d866c7-ac70-42ee-8cb7-17928a381b74.achievement.json,14d866c7-ac70-42ee-8cb7-17928a381b74,1594425600000,
1554,1167626f-b96a-4873-bc5a-82eeabd8e593.binning_data.json,969415,6000,0,2020-07-10 22:03:52.956,com.sec.android.app.shealth,2020-07-10 22:03:52.956,,1.5555557,1179.22,64.39,1554,zub8fSqg+I,com.sec.android.app.shealth,0,1167626f-b96a-4873-bc5a-82eeabd8e593.achievement.json,1167626f-b96a-4873-bc5a-82eeabd8e593,1594339200000,
1481,6f9e7fb3-c026-4262-98d7-245ea5c2048a.binning_data.json,1000161,6000,0,2020-07-18 23:46:15.061,com.sec.android.app.shealth,2020-07-18 23:46:15.061,,1.1059114,1106.09,60.03,1481,zub8fSqg+I,com.sec.android.app.shealth,0,6f9e7fb3-c026-4262-98d7-245ea5c2048a.achievement.json,6f9e7fb3-c026-4262-98d7-245ea5c2048a,1595030400000,
54,d7b1c37a-de39-4347-a551-dc2c2e2e0eb3.binning_data.json,31169,6000,0,2020-06-28 14:35:57.929,com.sec.android.app.shealth,2020-06-28 10:43:02.050,d7b1c37a-de39-4347-a551-dc2c2e2e0eb3.source_info.json,1.348758,42.04,2.15,54,VfS0qUERdZ,com.sec.android.app.shealth,0,d7b1c37a-de39-4347-a551-dc2c2e2e0eb3.achievement.json,d7b1c37a-de39-4347-a551-dc2c2e2e0eb3,1593302400000,
5629,9a084c3d-d5d5-48e8-b9c2-c0a3c57bc012.binning_data.json,3281917,6000,3,2020-07-13 22:43:47.033,com.sec.android.app.shealth,2020-07-13 22:43:47.033,,1.315691,4317.99,231.37999,5626,zub8fSqg+I,com.sec.android.app.shealth,0,9a084c3d-d5d5-48e8-b9c2-c0a3c57bc012.achievement.json,9a084c3d-d5d5-48e8-b9c2-c0a3c57bc012,1594598400000,
1966,f9bfd765-3373-4034-b307-16d9df174599.binning_data.json,1119117,6000,1,2020-07-03 19:27:29.081,com.sec.android.app.shealth,2020-07-03 09:09:56.927,f9bfd765-3373-4034-b307-16d9df174599.source_info.json,1.3654777,1528.13,80.22,1965,VfS0qUERdZ,com.sec.android.app.shealth,0,f9bfd765-3373-4034-b307-16d9df174599.achievement.json,f9bfd765-3373-4034-b307-16d9df174599,1593734400000,
3013,d564571e-cb65-4671-9ed2-5bee96dfd8be.binning_data.json,1899230,6000,8,2020-06-29 19:55:01.580,com.sec.android.app.shealth,2020-06-29 07:12:00.516,d564571e-cb65-4671-9ed2-5bee96dfd8be.source_info.json,1.2018185,2282.53,123.579994,3005,VfS0qUERdZ,com.sec.android.app.shealth,0,d564571e-cb65-4671-9ed2-5bee96dfd8be.achievement.json,d564571e-cb65-4671-9ed2-5bee96dfd8be,1593388800000,
2895,e94aeb46-84d6-441c-bc62-351e1d55c72d.binning_data.json,1843692,6000,0,2020-07-14 22:00:00.592,com.sec.android.app.shealth,2020-07-14 22:00:00.592,,1.1811297,2177.64,121.04,2895,zub8fSqg+I,com.sec.android.app.shealth,0,e94aeb46-84d6-441c-bc62-351e1d55c72d.achievement.json,e94aeb46-84d6-441c-bc62-351e1d55c72d,1594684800000,
2200,3b50dfe6-ba0d-402f-b553-70b52cd74986.binning_data.json,1341325,6000,6,2020-07-21 23:11:31.431,com.sec.android.app.shealth,2020-07-21 23:11:31.431,,1.2438588,1668.42,90.88,2194,zub8fSqg+I,com.sec.android.app.shealth,0,3b50dfe6-ba0d-402f-b553-70b52cd74986.achievement.json,3b50dfe6-ba0d-402f-b553-70b52cd74986,1595289600000,
537,fd3f73d5-997b-40a1-a53b-ac49ed9785bc.binning_data.json,321671,6000,0,2020-07-16 22:25:50.137,com.sec.android.app.shealth,2020-07-16 22:25:50.137,,1.2321877,396.36,22.31,537,zub8fSqg+I,com.sec.android.app.shealth,0,fd3f73d5-997b-40a1-a53b-ac49ed9785bc.achievement.json,fd3f73d5-997b-40a1-a53b-ac49ed9785bc,1594857600000,
266,160db9ef-7265-4966-a4af-d1181f801bef.binning_data.json,166319,6000,0,2020-07-01 18:56:44.451,com.sec.android.app.shealth,2020-06-30 22:10:58.680,160db9ef-7265-4966-a4af-d1181f801bef.source_info.json,1.2388214,206.04001,11.38,266,VfS0qUERdZ,com.sec.android.app.shealth,0,160db9ef-7265-4966-a4af-d1181f801bef.achievement.json,160db9ef-7265-4966-a4af-d1181f801bef,1593561600000,
5565,2daa6e4f-f7d7-4f96-a6ba-a0819951eddd.binning_data.json,3300874,6000,2,2020-07-24 22:00:00.666,com.sec.android.app.shealth,2020-07-24 22:00:00.666,,1.2941662,4271.88,227.68999,5563,zub8fSqg+I,com.sec.android.app.shealth,1046,2daa6e4f-f7d7-4f96-a6ba-a0819951eddd.achievement.json,2daa6e4f-f7d7-4f96-a6ba-a0819951eddd,1595548800000,
1065,86528424-936e-4e0d-b652-348716dffa95.binning_data.json,604196,6000,0,2020-07-02 20:39:47.992,com.sec.android.app.shealth,2020-07-02 07:27:14.038,86528424-936e-4e0d-b652-348716dffa95.source_info.json,1.3505054,815.97003,45.17,1065,VfS0qUERdZ,com.sec.android.app.shealth,0,86528424-936e-4e0d-b652-348716dffa95.achievement.json,86528424-936e-4e0d-b652-348716dffa95,1593648000000,
2022,b460b8df-5179-46b9-bfac-61996da648e8.binning_data.json,1299352,6000,0,2020-07-17 21:45:00.675,com.sec.android.app.shealth,2020-07-16 22:25:50.446,b460b8df-5179-46b9-bfac-61996da648e8.source_info.json,1.1778404,1530.43,82.25999,2022,VfS0qUERdZ,com.sec.android.app.shealth,0,b460b8df-5179-46b9-bfac-61996da648e8.achievement.json,b460b8df-5179-46b9-bfac-61996da648e8,1594944000000,
871,f427964a-557e-4985-b690-985227acc421.binning_data.json,517748,6000,0,2020-07-06 19:52:24.224,com.sec.android.app.shealth,2020-07-05 23:14:25.044,f427964a-557e-4985-b690-985227acc421.source_info.json,1.2833062,664.43,35.77,871,VfS0qUERdZ,com.sec.android.app.shealth,0,f427964a-557e-4985-b690-985227acc421.achievement.json,f427964a-557e-4985-b690-985227acc421,1593993600000,
3098,5d61cf95-ccc3-4e7a-847e-50506dd3ec4c.binning_data.json,1730678,6000,4,2020-07-19 22:23:48.930,com.sec.android.app.shealth,2020-07-19 22:23:48.930,,1.3940604,2412.6702,128.11998,3094,zub8fSqg+I,com.sec.android.app.shealth,0,5d61cf95-ccc3-4e7a-847e-50506dd3ec4c.achievement.json,5d61cf95-ccc3-4e7a-847e-50506dd3ec4c,1595116800000,
1243,0b46cfae-8a01-4f2d-935c-e22210524dec.binning_data.json,742384,6000,0,2020-07-04 17:55:55.674,com.sec.android.app.shealth,2020-07-04 08:12:38.921,0b46cfae-8a01-4f2d-935c-e22210524dec.source_info.json,1.2830955,952.55,51.59,1243,VfS0qUERdZ,com.sec.android.app.shealth,0,0b46cfae-8a01-4f2d-935c-e22210524dec.achievement.json,0b46cfae-8a01-4f2d-935c-e22210524dec,1593820800000,
133,c0319082-7b81-4af9-92ae-7a928ff03143.binning_data.json,86170,6000,0,2020-07-20 22:25:06.888,com.sec.android.app.shealth,2020-07-20 22:25:06.888,,1.1882199,102.39,5.73,133,zub8fSqg+I,com.sec.android.app.shealth,0,c0319082-7b81-4af9-92ae-7a928ff03143.achievement.json,c0319082-7b81-4af9-92ae-7a928ff03143,1595203200000,
140,d3d00a00-0e13-4131-ab09-f6d7a46f954e.binning_data.json,93354,6000,0,2020-07-05 21:00:45.172,com.sec.android.app.shealth,2020-07-04 22:54:28.014,d3d00a00-0e13-4131-ab09-f6d7a46f954e.source_info.json,1.124533,104.98,5.87,140,VfS0qUERdZ,com.sec.android.app.shealth,0,d3d00a00-0e13-4131-ab09-f6d7a46f954e.achievement.json,d3d00a00-0e13-4131-ab09-f6d7a46f954e,1593907200000,
4161,8e580ace-5ffb-49e2-a551-38bce64a4bd2.binning_data.json,2256394,6000,5,2020-07-27 22:10:12.963,com.sec.android.app.shealth,2020-07-27 22:10:12.963,,1.4348291,3237.54,170.34998,4156,zub8fSqg+I,com.sec.android.app.shealth,2540,8e580ace-5ffb-49e2-a551-38bce64a4bd2.achievement.json,8e580ace-5ffb-49e2-a551-38bce64a4bd2,1595808000000,
894,cfeef88a-3258-4c2d-a7c3-54d7c591e8de.binning_data.json,481030,6000,0,2020-07-09 16:25:12.565,com.sec.android.app.shealth,2020-07-09 08:48:38.197,cfeef88a-3258-4c2d-a7c3-54d7c591e8de.source_info.json,1.4608623,702.72,36.09,894,VfS0qUERdZ,com.sec.android.app.shealth,0,cfeef88a-3258-4c2d-a7c3-54d7c591e8de.achievement.json,cfeef88a-3258-4c2d-a7c3-54d7c591e8de,1594252800000,
1786,2d077a48-0c93-4104-a55d-a3b080fa7c39.binning_data.json,1129295,6000,0,2020-07-07 21:34:28.791,com.sec.android.app.shealth,2020-07-06 22:08:06.379,2d077a48-0c93-4104-a55d-a3b080fa7c39.source_info.json,1.2079215,1364.1,74.15,1786,VfS0qUERdZ,com.sec.android.app.shealth,0,2d077a48-0c93-4104-a55d-a3b080fa7c39.achievement.json,2d077a48-0c93-4104-a55d-a3b080fa7c39,1594080000000,
2463,5f389ef6-b5d9-4bf2-9c80-de96d8e99458.binning_data.json,1508944,6000,11,2020-07-22 22:06:15.793,com.sec.android.app.shealth,2020-07-22 22:06:15.793,,1.2511262,1887.88,103.439995,2452,zub8fSqg+I,com.sec.android.app.shealth,0,5f389ef6-b5d9-4bf2-9c80-de96d8e99458.achievement.json,5f389ef6-b5d9-4bf2-9c80-de96d8e99458,1595376000000,
7057,f14e1a51-f480-4df3-b874-6cd725244bcb.binning_data.json,4001674,6000,12,2020-07-23 22:00:01.089,com.sec.android.app.shealth,2020-07-23 22:00:01.089,,1.3758289,5505.62,286.62997,7045,zub8fSqg+I,com.sec.android.app.shealth,0,f14e1a51-f480-4df3-b874-6cd725244bcb.achievement.json,f14e1a51-f480-4df3-b874-6cd725244bcb,1595462400000,
4240,8ad1e024-902c-421a-a064-cbda68901568.binning_data.json,2607598,6000,0,2020-07-30 22:11:01.038,com.sec.android.app.shealth,2020-07-30 22:11:01.038,,1.2399265,3233.23,176.0,4240,zub8fSqg+I,com.sec.android.app.shealth,0,8ad1e024-902c-421a-a064-cbda68901568.achievement.json,8ad1e024-902c-421a-a064-cbda68901568,1596067200000,
1091,ec2acf1c-be21-46b2-b468-fe11fef28314.binning_data.json,675269,6000,0,2020-07-08 13:00:20.127,com.sec.android.app.shealth,2020-07-08 12:33:48.292,ec2acf1c-be21-46b2-b468-fe11fef28314.source_info.json,1.2367501,835.14,45.57,1091,VfS0qUERdZ,com.sec.android.app.shealth,0,ec2acf1c-be21-46b2-b468-fe11fef28314.achievement.json,ec2acf1c-be21-46b2-b468-fe11fef28314,1594166400000,
3731,218c2613-060e-471c-b444-b2f97d96b8eb.binning_data.json,2188179,6000,20,2020-07-26 23:45:36.188,com.sec.android.app.shealth,2020-07-26 23:45:36.188,,1.3100842,2866.7,153.58,3711,zub8fSqg+I,com.sec.android.app.shealth,0,218c2613-060e-471c-b444-b2f97d96b8eb.achievement.json,218c2613-060e-471c-b444-b2f97d96b8eb,1595721600000,
1159,c8c00433-c0c8-4ebb-af0f-6796d91e2882.binning_data.json,665515,6000,0,2020-07-25 22:00:01.422,com.sec.android.app.shealth,2020-07-25 22:00:01.422,,1.3443105,894.66003,47.39,1159,zub8fSqg+I,com.sec.android.app.shealth,0,c8c00433-c0c8-4ebb-af0f-6796d91e2882.achievement.json,c8c00433-c0c8-4ebb-af0f-6796d91e2882,1595635200000,
4055,a7dd934e-9a19-4047-a96b-0a244636f39c.binning_data.json,2276471,6000,0,2020-07-29 22:06:25.237,com.sec.android.app.shealth,2020-07-29 22:06:25.237,,1.371838,3122.95,166.95999,4055,zub8fSqg+I,com.sec.android.app.shealth,0,a7dd934e-9a19-4047-a96b-0a244636f39c.achievement.json,a7dd934e-9a19-4047-a96b-0a244636f39c,1595980800000,
1610,1802b7ee-c0ef-4b23-bf84-c8e1c012d068.binning_data.json,917413,6000,0,2020-07-12 13:18:45.070,com.sec.android.app.shealth,2020-07-12 08:46:37.894,1802b7ee-c0ef-4b23-bf84-c8e1c012d068.source_info.json,1.3483994,1237.04,65.8,1610,VfS0qUERdZ,com.sec.android.app.shealth,0,1802b7ee-c0ef-4b23-bf84-c8e1c012d068.achievement.json,1802b7ee-c0ef-4b23-bf84-c8e1c012d068,1594512000000,
1822,35889ff0-582b-41c1-b186-fea780e51af4.binning_data.json,1129121,6000,7,2020-08-02 22:25:05.037,com.sec.android.app.shealth,2020-08-02 22:25:05.037,,1.2245538,1382.67,76.67,1815,zub8fSqg+I,com.sec.android.app.shealth,0,35889ff0-582b-41c1-b186-fea780e51af4.achievement.json,35889ff0-582b-41c1-b186-fea780e51af4,1596326400000,
1554,436c3d2c-e7d7-4167-948b-521664941f61.binning_data.json,969436,6000,0,2020-07-10 18:41:09.643,com.sec.android.app.shealth,2020-07-09 23:21:58.811,436c3d2c-e7d7-4167-948b-521664941f61.source_info.json,1.2163972,1179.22,64.39,1554,VfS0qUERdZ,com.sec.android.app.shealth,0,436c3d2c-e7d7-4167-948b-521664941f61.achievement.json,436c3d2c-e7d7-4167-948b-521664941f61,1594339200000,
6231,e5aaff05-3422-43c5-9b50-3b9cf28721a3.binning_data.json,3638687,6000,43,2020-07-28 22:00:01.220,com.sec.android.app.shealth,2020-07-28 22:00:01.220,,1.3140095,4781.27,257.65997,6188,zub8fSqg+I,com.sec.android.app.shealth,1056,e5aaff05-3422-43c5-9b50-3b9cf28721a3.achievement.json,e5aaff05-3422-43c5-9b50-3b9cf28721a3,1595894400000,
10540,63da6b05-744d-49c8-85b9-074e9f62908a.binning_data.json,6062128,6000,20,2020-08-05 23:51:58.101,com.sec.android.app.shealth,2020-08-05 23:51:58.101,,1.3456708,8157.63,430.65997,10520,zub8fSqg+I,com.sec.android.app.shealth,2474,63da6b05-744d-49c8-85b9-074e9f62908a.achievement.json,63da6b05-744d-49c8-85b9-074e9f62908a,1596585600000,
2147,9d1d9993-eb73-4af6-acf3-1f97796d2e23.binning_data.json,1351231,6000,2,2020-07-11 19:27:33.242,com.sec.android.app.shealth,2020-07-10 22:06:37.446,9d1d9993-eb73-4af6-acf3-1f97796d2e23.source_info.json,1.2039169,1626.77,89.39,2145,VfS0qUERdZ,com.sec.android.app.shealth,0,9d1d9993-eb73-4af6-acf3-1f97796d2e23.achievement.json,9d1d9993-eb73-4af6-acf3-1f97796d2e23,1594425600000,
145,1b3690d3-00e8-4367-9903-8195c09a3686.binning_data.json,91381,6000,0,2020-08-01 22:11:45.863,com.sec.android.app.shealth,2020-08-01 22:11:45.863,,1.2033051,109.96,6.04,145,zub8fSqg+I,com.sec.android.app.shealth,0,1b3690d3-00e8-4367-9903-8195c09a3686.achievement.json,1b3690d3-00e8-4367-9903-8195c09a3686,1596240000000,
4207,250431f0-3892-4e95-bffb-b8f5303327fc.binning_data.json,2432503,6000,5,2020-07-31 22:00:01.112,com.sec.android.app.shealth,2020-07-31 22:00:01.112,,1.3309989,3237.66,172.58,4202,zub8fSqg+I,com.sec.android.app.shealth,0,250431f0-3892-4e95-bffb-b8f5303327fc.achievement.json,250431f0-3892-4e95-bffb-b8f5303327fc,1596153600000,
5021,f3199759-a04a-4157-8e40-c54885264521.binning_data.json,2970006,6000,4,2020-08-04 23:40:03.915,com.sec.android.app.shealth,2020-08-04 23:40:03.915,,1.3043842,3874.03,207.14,5017,zub8fSqg+I,com.sec.android.app.shealth,0,f3199759-a04a-4157-8e40-c54885264521.achievement.json,f3199759-a04a-4157-8e40-c54885264521,1596499200000,
5629,be7fe19c-4ed6-41db-9456-8858d9000b08.binning_data.json,3281917,6000,3,2020-07-13 19:14:22.611,com.sec.android.app.shealth,2020-07-13 08:20:51.899,be7fe19c-4ed6-41db-9456-8858d9000b08.source_info.json,1.315691,4317.99,231.37999,5626,VfS0qUERdZ,com.sec.android.app.shealth,0,be7fe19c-4ed6-41db-9456-8858d9000b08.achievement.json,be7fe19c-4ed6-41db-9456-8858d9000b08,1594598400000,
1178,6d3569c7-8742-43c6-a17c-30b59d88d5f9.binning_data.json,717430,6000,0,2020-08-09 22:43:56.109,com.sec.android.app.shealth,2020-08-08 22:05:30.629,,1.2455422,893.59,48.82,1178,zub8fSqg+I,com.sec.android.app.shealth,0,6d3569c7-8742-43c6-a17c-30b59d88d5f9.achievement.json,6d3569c7-8742-43c6-a17c-30b59d88d5f9,1596931200000,
1732,b99b7102-f245-4958-8159-a96b1800d99c.binning_data.json,1058204,6000,0,2020-07-15 22:48:04.073,com.sec.android.app.shealth,2020-07-15 13:15:01.022,b99b7102-f245-4958-8159-a96b1800d99c.source_info.json,1.2556647,1328.75,72.79,1732,VfS0qUERdZ,com.sec.android.app.shealth,0,b99b7102-f245-4958-8159-a96b1800d99c.achievement.json,b99b7102-f245-4958-8159-a96b1800d99c,1594771200000,
2895,7d5f7095-db2e-49fb-9041-71904832fee6.binning_data.json,1843692,6000,0,2020-07-14 18:34:04.186,com.sec.android.app.shealth,2020-07-14 08:02:36.251,7d5f7095-db2e-49fb-9041-71904832fee6.source_info.json,1.1811297,2177.64,121.04,2895,VfS0qUERdZ,com.sec.android.app.shealth,0,7d5f7095-db2e-49fb-9041-71904832fee6.achievement.json,7d5f7095-db2e-49fb-9041-71904832fee6,1594684800000,
4825,a7827353-76f2-4b7d-93b1-19ec39c9c782.binning_data.json,2764705,6000,36,2020-08-07 22:10:14.086,com.sec.android.app.shealth,2020-08-07 22:10:14.086,,1.334189,3688.6401,205.08,4789,zub8fSqg+I,com.sec.android.app.shealth,0,a7827353-76f2-4b7d-93b1-19ec39c9c782.achievement.json,a7827353-76f2-4b7d-93b1-19ec39c9c782,1596758400000,
3669,f67820b8-4a1d-413f-bc52-9ef578d25682.binning_data.json,1983467,6000,22,2020-08-03 23:27:16.061,com.sec.android.app.shealth,2020-08-03 23:27:16.061,,1.4424741,2861.1,154.8,3647,zub8fSqg+I,com.sec.android.app.shealth,0,f67820b8-4a1d-413f-bc52-9ef578d25682.achievement.json,f67820b8-4a1d-413f-bc52-9ef578d25682,1596412800000,
537,ccd8130b-0379-41f5-9e4e-5ac94be8cdb7.binning_data.json,321671,6000,0,2020-07-16 20:24:00.558,com.sec.android.app.shealth,2020-07-16 17:47:24.511,ccd8130b-0379-41f5-9e4e-5ac94be8cdb7.source_info.json,1.2321877,396.36,22.31,537,VfS0qUERdZ,com.sec.android.app.shealth,0,ccd8130b-0379-41f5-9e4e-5ac94be8cdb7.achievement.json,ccd8130b-0379-41f5-9e4e-5ac94be8cdb7,1594857600000,
2308,38e388a5-3284-45f0-ab52-f385e7ce4208.binning_data.json,1374139,6000,0,2020-08-11 22:08:04.078,com.sec.android.app.shealth,2020-08-11 22:08:04.078,,1.289753,1772.3,94.88,2308,zub8fSqg+I,com.sec.android.app.shealth,0,38e388a5-3284-45f0-ab52-f385e7ce4208.achievement.json,38e388a5-3284-45f0-ab52-f385e7ce4208,1597104000000,
2022,6e4f53d4-7bfa-4f25-8943-7e7f31b310fd.binning_data.json,1299352,6000,0,2020-07-17 22:00:00.996,com.sec.android.app.shealth,2020-07-16 22:25:50.140,,1.1778404,1530.43,82.25999,2022,zub8fSqg+I,com.sec.android.app.shealth,0,6e4f53d4-7bfa-4f25-8943-7e7f31b310fd.achievement.json,6e4f53d4-7bfa-4f25-8943-7e7f31b310fd,1594944000000,
1481,efa9ef09-7b51-40c5-9b7b-597d4bf6c6b0.binning_data.json,1000161,6000,0,2020-07-18 17:42:31.942,com.sec.android.app.shealth,2020-07-18 03:28:07.616,efa9ef09-7b51-40c5-9b7b-597d4bf6c6b0.source_info.json,1.1059114,1106.09,60.03,1481,VfS0qUERdZ,com.sec.android.app.shealth,0,efa9ef09-7b51-40c5-9b7b-597d4bf6c6b0.achievement.json,efa9ef09-7b51-40c5-9b7b-597d4bf6c6b0,1595030400000,
196,6728fbc5-4f09-4d05-842f-b2b01a9db558.binning_data.json,116908,6000,0,2020-08-10 22:53:16.464,com.sec.android.app.shealth,2020-08-10 22:53:16.464,,1.3010163,152.1,8.42,196,zub8fSqg+I,com.sec.android.app.shealth,0,6728fbc5-4f09-4d05-842f-b2b01a9db558.achievement.json,6728fbc5-4f09-4d05-842f-b2b01a9db558,1597017600000,
1783,b13a3123-5da2-4879-b4be-a83b76e7f851.binning_data.json,988051,6000,35,2020-08-06 22:05:25.872,com.sec.android.app.shealth,2020-08-06 22:05:25.872,,1.4066267,1389.82,75.799995,1748,zub8fSqg+I,com.sec.android.app.shealth,0,b13a3123-5da2-4879-b4be-a83b76e7f851.achievement.json,b13a3123-5da2-4879-b4be-a83b76e7f851,1596672000000,
7190,f5649313-d22d-4220-9e40-ab4e24463c5a.binning_data.json,4543946,6000,0,2020-08-14 22:00:01.912,com.sec.android.app.shealth,2020-08-14 22:00:01.912,,1.1961387,5435.19,291.09,7190,zub8fSqg+I,com.sec.android.app.shealth,0,f5649313-d22d-4220-9e40-ab4e24463c5a.achievement.json,f5649313-d22d-4220-9e40-ab4e24463c5a,1597363200000,
2200,69cf8596-5389-41e9-9826-4dc7201f268c.binning_data.json,1341325,6000,6,2020-07-21 18:47:00.627,com.sec.android.app.shealth,2020-07-21 08:17:55.945,69cf8596-5389-41e9-9826-4dc7201f268c.source_info.json,1.2438588,1668.42,90.88,2194,VfS0qUERdZ,com.sec.android.app.shealth,0,69cf8596-5389-41e9-9826-4dc7201f268c.achievement.json,69cf8596-5389-41e9-9826-4dc7201f268c,1595289600000,
3098,ed695730-6496-4558-8e9a-4cae3dd0fb17.binning_data.json,1730678,6000,4,2020-07-19 15:56:00.609,com.sec.android.app.shealth,2020-07-19 09:37:14.137,ed695730-6496-4558-8e9a-4cae3dd0fb17.source_info.json,1.3940604,2412.6702,128.11998,3094,VfS0qUERdZ,com.sec.android.app.shealth,0,ed695730-6496-4558-8e9a-4cae3dd0fb17.achievement.json,ed695730-6496-4558-8e9a-4cae3dd0fb17,1595116800000,
3289,1c62321e-9cb8-4102-87e5-ae91af61b57b.binning_data.json,1921676,6000,0,2020-08-13 23:55:57.290,com.sec.android.app.shealth,2020-08-13 23:55:57.290,,1.3036168,2505.13,135.65999,3289,zub8fSqg+I,com.sec.android.app.shealth,0,1c62321e-9cb8-4102-87e5-ae91af61b57b.achievement.json,1c62321e-9cb8-4102-87e5-ae91af61b57b,1597276800000,
133,51fb4a18-f5d8-4cd2-aac2-9b3e17c525f6.binning_data.json,86170,6000,0,2020-07-20 17:32:43.595,com.sec.android.app.shealth,2020-07-20 11:09:14.420,51fb4a18-f5d8-4cd2-aac2-9b3e17c525f6.source_info.json,1.1882199,102.39,5.73,133,VfS0qUERdZ,com.sec.android.app.shealth,0,51fb4a18-f5d8-4cd2-aac2-9b3e17c525f6.achievement.json,51fb4a18-f5d8-4cd2-aac2-9b3e17c525f6,1595203200000,
9789,5e7a5e5d-54cf-45a7-bdd2-07ed99ae2eda.binning_data.json,5612833,6000,41,2020-08-17 22:00:01.271,com.sec.android.app.shealth,2020-08-17 22:00:01.271,,1.336808,7503.2803,404.16,9748,zub8fSqg+I,com.sec.android.app.shealth,0,5e7a5e5d-54cf-45a7-bdd2-07ed99ae2eda.achievement.json,5e7a5e5d-54cf-45a7-bdd2-07ed99ae2eda,1597622400000,
2196,83fb3648-501a-439a-8231-66c7007fd6f2.binning_data.json,1301561,6000,0,2020-08-16 22:09:18.137,com.sec.android.app.shealth,2020-08-16 22:09:18.137,,1.2869928,1675.1,90.78,2196,zub8fSqg+I,com.sec.android.app.shealth,0,83fb3648-501a-439a-8231-66c7007fd6f2.achievement.json,83fb3648-501a-439a-8231-66c7007fd6f2,1597536000000,
1178,90e2953a-d72f-4d4e-b1b0-1a12a387a804.binning_data.json,717430,6000,0,2020-08-09 22:43:57.247,com.sec.android.app.shealth,2020-08-08 22:05:30.782,90e2953a-d72f-4d4e-b1b0-1a12a387a804.source_info.json,1.2455422,893.59,48.82,1178,VfS0qUERdZ,com.sec.android.app.shealth,0,90e2953a-d72f-4d4e-b1b0-1a12a387a804.achievement.json,90e2953a-d72f-4d4e-b1b0-1a12a387a804,1596931200000,
2463,1b11a9e5-f61d-4fa4-bfc8-8fc0e6653d4d.binning_data.json,1508944,6000,11,2020-07-22 19:14:40.801,com.sec.android.app.shealth,2020-07-22 07:35:03.094,1b11a9e5-f61d-4fa4-bfc8-8fc0e6653d4d.source_info.json,1.2511262,1887.88,103.439995,2452,VfS0qUERdZ,com.sec.android.app.shealth,0,1b11a9e5-f61d-4fa4-bfc8-8fc0e6653d4d.achievement.json,1b11a9e5-f61d-4fa4-bfc8-8fc0e6653d4d,1595376000000,
5565,c390ab14-c240-49bc-80f0-84007582cb47.binning_data.json,3300874,6000,2,2020-07-24 20:44:03.991,com.sec.android.app.shealth,2020-07-23 22:17:19.771,c390ab14-c240-49bc-80f0-84007582cb47.source_info.json,1.2941662,4271.88,227.68999,5563,VfS0qUERdZ,com.sec.android.app.shealth,0,c390ab14-c240-49bc-80f0-84007582cb47.achievement.json,c390ab14-c240-49bc-80f0-84007582cb47,1595548800000,
7057,770b9899-0273-432b-a13f-5a8790d87ca5.binning_data.json,4001674,6000,12,2020-07-23 20:20:47.980,com.sec.android.app.shealth,2020-07-23 07:19:13.020,770b9899-0273-432b-a13f-5a8790d87ca5.source_info.json,1.3758289,5505.62,286.62997,7045,VfS0qUERdZ,com.sec.android.app.shealth,0,770b9899-0273-432b-a13f-5a8790d87ca5.achievement.json,770b9899-0273-432b-a13f-5a8790d87ca5,1595462400000,
2133,b31af10c-7605-42c7-bbcc-82721cbb9883.binning_data.json,1187054,6000,21,2020-08-12 22:00:01.239,com.sec.android.app.shealth,2020-08-12 22:00:01.239,,1.410449,1674.28,88.909996,2112,zub8fSqg+I,com.sec.android.app.shealth,0,b31af10c-7605-42c7-bbcc-82721cbb9883.achievement.json,b31af10c-7605-42c7-bbcc-82721cbb9883,1597190400000,
1520,ccfb15d8-43a9-4cbe-96dd-10ef64e6d44b.binning_data.json,943476,6000,4,2020-08-20 22:48:28.118,com.sec.android.app.shealth,2020-08-20 22:48:28.118,,1.2303435,1160.8,63.49,1516,zub8fSqg+I,com.sec.android.app.shealth,0,ccfb15d8-43a9-4cbe-96dd-10ef64e6d44b.achievement.json,ccfb15d8-43a9-4cbe-96dd-10ef64e6d44b,1597881600000,
