
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
29903,4,0,51,2022-06-20 13:09:00.000,,,2022-06-20 13:13:45.637,2022-06-20 13:13:45.637,51,1.2777778,38.21,2.04,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:10:00.000,6836ff5d-9d8e-4bbc-ab94-ca0f3f1ccccc,
31071,4,0,91,2022-06-20 10:04:00.000,230002,,2022-06-20 10:05:09.672,2022-06-20 10:05:09.672,91,2.4166667,75.09,3.55,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:04:59.999,4035e88d-d5e5-ccf1-5943-e02309170ffe,
37088,4,0,54,2022-06-20 13:10:00.000,,,2022-06-20 13:13:45.700,2022-06-20 13:13:45.700,63,1.25,46.36,2.74,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:11:00.000,2d39bdbb-153c-474b-b72c-e0cb2b0d48b1,
10560,4,0,16,2022-06-18 09:37:00.000,230002,,2022-06-18 09:38:14.391,2022-06-18 09:38:14.391,16,1.0833334,11.44,0.74,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:37:59.999,2c356b18-b047-b1c7-7476-7bdcf13005a7,
12834,4,0,21,2022-06-19 15:11:00.000,230002,,2022-06-19 15:11:41.442,2022-06-19 15:11:41.442,21,1.1944444,15.33,0.87,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 15:11:59.999,85c843f1-21d5-5e91-2c75-c7232b99cd32,
32415,4,1,85,2022-06-20 10:05:00.000,230002,,2022-06-20 10:06:57.327,2022-06-20 10:05:09.677,86,2.1610115,70.05,3.41,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:05:59.999,47465fa0-f162-2f80-72ec-3de798c2ed30,
36780,4,0,58,2022-06-20 13:11:00.000,,,2022-06-20 13:13:45.748,2022-06-20 13:13:45.748,58,1.1666666,42.91,2.32,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:12:00.000,8c84ef6a-dfdd-4cb2-a56a-068ddeabe217,
37740,4,17,95,2022-06-20 10:06:00.000,230002,,2022-06-20 10:09:21.406,2022-06-20 10:06:57.406,112,2.526997,95.37,5.31,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:06:59.999,3c94e7ad-d38f-4ec3-d7d5-306c0b1f1d98,
7734,4,0,10,2022-06-18 09:38:00.000,230002,,2022-06-18 09:38:18.941,2022-06-18 09:38:18.941,10,0.8888889,6.875,0.401,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:38:59.999,83a54c64-6bcc-e2ff-f03e-41a8b4f3399c,
24112,4,0,42,2022-06-20 13:12:00.000,,,2022-06-20 13:13:45.776,2022-06-20 13:13:45.776,42,1.3055556,31.48,1.68,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:13:00.000,0fdf8d36-81ff-404c-8255-ce30a640099d,
20504,4,0,35,2022-06-19 11:38:00.000,230002,,2022-06-19 11:39:50.358,2022-06-19 11:39:50.358,35,1.2777778,26.2,1.37,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:38:59.999,92b98d5c-4ba2-8573-f77f-6774a8f98f8c,
6185,4,0,12,2022-06-19 15:13:00.000,230002,,2022-06-19 15:13:34.410,2022-06-19 15:13:34.409,12,1.5277778,9.45,0.46,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 15:13:59.999,6f1a4971-f414-039b-c2f8-99ca716a498f,
13468,4,0,22,2022-06-18 20:12:00.000,,,2022-06-18 20:14:20.207,2022-06-18 20:14:20.207,22,1.2777778,17.21,0.85,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-18 20:13:00.000,68841cd1-95e3-42db-a66c-fd680eeb1e31,
37827,4,0,73,2022-06-20 13:13:00.000,,,2022-06-20 13:15:01.063,2022-06-20 13:13:45.845,73,1.5018245,56.809994,2.8899996,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:14:00.000,f53ca342-fd51-4b95-addd-9eaca3754e29,
5197,4,0,10,2022-06-18 09:42:00.000,230002,,2022-06-18 09:47:53.307,2022-06-18 09:47:53.307,10,1.5277778,7.94,0.34,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:42:59.999,409c1c6e-b73c-2e84-6475-ce1340ffbf85,
24236,4,0,49,2022-06-18 20:20:00.000,,,2022-06-18 20:24:04.144,2022-06-18 20:20:44.731,49,1.5897274,38.530003,1.9000002,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-18 20:21:00.000,e505e1ad-72df-41e6-89dc-2b45b38aed6d,
60000,4,0,125,2022-06-20 13:14:00.000,,,2022-06-20 13:15:01.150,2022-06-20 13:15:01.150,125,1.6581666,99.49,5.0,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:15:00.000,3353f1f1-4254-47bd-8bd4-b4466233a673,
19246,4,0,38,2022-06-19 11:39:00.000,230002,,2022-06-19 11:39:50.364,2022-06-19 11:39:50.364,38,1.5,28.87,1.53,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:39:59.999,ca9b301f-8573-4f86-0730-881cabcdd195,
7579,4,0,11,2022-06-19 15:14:00.000,230002,,2022-06-19 15:14:53.454,2022-06-19 15:14:53.454,11,1.0277778,7.79,0.45,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 15:14:59.999,4d880ded-8394-b5a4-fea3-367086f62304,
44401,4,0,95,2022-06-18 20:21:00.000,,,2022-06-18 20:24:04.206,2022-06-18 20:24:04.206,95,1.7222222,76.47,3.8,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-18 20:22:00.000,2c52a13c-d4af-42bc-9598-27ae5c115a3d,
50083,4,5,110,2022-06-20 10:07:00.000,230002,,2022-06-20 10:09:21.415,2022-06-20 10:09:21.414,115,1.8333334,91.82,4.67,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:07:59.999,198f9026-89d7-8c1e-2a57-c19fb6df0bf8,
18840,4,0,33,2022-06-18 20:24:00.000,,,2022-06-18 20:27:01.270,2022-06-18 20:27:01.270,33,1.3333334,25.12,1.28,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-18 20:25:00.000,c3820a40-3d55-4886-8fc7-e59e3ae9e667,
8941,4,0,16,2022-06-19 15:25:00.000,230002,,2022-06-19 15:30:29.167,2022-06-19 15:30:29.167,16,1.3611112,12.17,0.63,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 15:25:59.999,68922de9-f1e0-b4cf-73ba-6ba5f7aa1b6e,
58679,4,0,121,2022-06-20 13:15:00.000,,,2022-06-20 13:27:14.166,2022-06-20 13:27:14.166,121,1.6388888,96.17,4.84,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:16:00.000,2f84b049-9fcb-40cc-9c54-59410efa40f2,
11874,4,0,18,2022-06-18 09:47:00.000,230002,,2022-06-18 09:47:56.497,2022-06-18 09:47:53.324,18,1.1263909,13.375,0.71,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:47:59.999,e526a266-f948-1cf4-f9db-d3a7afcef61f,
9607,4,0,17,2022-06-19 11:40:00.000,230002,,2022-06-19 11:42:52.484,2022-06-19 11:42:52.484,17,1.3333334,12.81,0.65,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:40:59.999,b1d1199c-5272-8b48-e426-6cd13157e08e,
5019,4,0,12,2022-06-20 10:08:00.000,230002,,2022-06-20 10:09:21.421,2022-06-20 10:09:21.421,12,1.9722222,9.9,0.47,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:08:59.999,745b83ee-5d91-fc4f-8d33-21c286f3d808,
7977,4,0,15,2022-06-18 20:25:00.000,,,2022-06-18 20:27:01.342,2022-06-18 20:27:01.342,15,1.3888888,11.08,0.59,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-18 20:26:00.000,407ed9c0-d917-445b-b210-80ac8d755f59,
3990,4,0,7,2022-06-19 15:26:00.000,230002,,2022-06-19 15:30:29.172,2022-06-19 15:30:29.172,7,1.3055556,5.21,0.27,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 15:26:59.999,fbc275d7-3a0a-561b-96af-e16a68932921,
7952,4,0,13,2022-06-18 09:48:00.000,230002,,2022-06-18 09:49:50.327,2022-06-18 09:49:50.326,13,1.2222222,9.72,0.47,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:48:59.999,4c1ed673-df0a-6b81-ecee-148001818207,
42805,4,0,80,2022-06-20 13:16:00.000,,,2022-06-20 13:27:14.244,2022-06-20 13:27:14.244,80,1.4444444,61.83,3.18,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:17:00.000,dcbbd12c-c596-47ad-a3ca-70c67869b9a2,
6266,4,0,12,2022-06-18 20:26:00.000,,,2022-06-18 20:27:01.444,2022-06-18 20:27:01.444,12,1.5,9.4,0.48,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-18 20:27:00.000,0ec22c8d-ecbd-4911-b2fe-427856b7ecf3,
36505,4,0,63,2022-06-19 11:41:00.000,230002,,2022-06-19 11:42:52.490,2022-06-19 11:42:52.490,69,1.4444444,52.73,2.83,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:41:59.999,c24e0d77-5793-a808-330b-ea0c0604cd77,
32675,4,0,56,2022-06-20 10:09:00.000,230002,,2022-06-20 10:13:35.420,2022-06-20 10:09:21.429,56,1.2725061,41.58,2.21,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:09:59.999,1dcd7b2b-27f4-5f8f-7a72-0b37886a7403,
14674,4,0,22,2022-06-19 15:31:00.000,,,2022-06-19 15:31:15.471,2022-06-19 15:31:00.465,22,1.1135129,16.34,0.87000006,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-19 15:32:00.000,1d9f80b2-a524-47de-b585-0cb390e5145f,
17445,4,0,26,2022-06-18 20:46:00.000,,,2022-06-18 20:46:49.667,2022-06-18 20:46:37.467,26,1.0902369,19.020002,0.9600002,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-18 20:47:00.000,344a6823-a6a8-4c72-adc6-98b7e9fcd89f,
2400,4,0,4,2022-06-18 09:49:00.000,230002,,2022-06-18 09:49:50.336,2022-06-18 09:49:50.335,4,1.25,3.0,0.16,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:49:59.999,5fca5c2c-d459-554c-2323-0417b6290c3e,
46908,4,0,75,2022-06-20 13:18:00.000,,,2022-06-20 13:27:14.431,2022-06-20 13:27:14.431,75,1.1944444,56.03,2.98,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:19:00.000,4b38a78d-90d7-4426-8acc-f3929402e055,
11763,4,0,22,2022-06-19 11:42:00.000,230002,,2022-06-19 11:42:52.495,2022-06-19 11:42:52.495,16,0.9444444,11.11,0.66,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:42:59.999,12fce160-779e-c978-70e7-6dffd3210acb,
18723,4,0,27,2022-06-18 20:47:00.000,,,2022-06-18 20:47:46.603,2022-06-18 20:47:30.582,27,1.0548314,19.75,0.9200001,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-18 20:48:00.000,5f95102e-1ca9-4f93-8fe8-dde9dd798822,
22909,4,0,46,2022-06-20 10:40:00.000,230002,,2022-06-20 10:55:00.138,2022-06-20 10:40:05.004,46,1.5373809,35.22,1.91,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:40:59.999,1334e913-96a4-364f-1611-5438c8bf05a2,
5258,4,0,9,2022-06-18 09:50:00.000,230002,,2022-06-18 09:50:05.561,2022-06-18 09:50:04.552,9,1.2777778,6.719,0.371,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:50:59.999,525cc742-f274-e64c-9a2a-3d888d6d83fd,
8332,4,0,13,2022-06-21 05:29:00.000,230002,,2022-06-21 05:30:33.463,2022-06-21 05:30:33.463,13,1.1388888,9.49,0.51,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:29:59.999,f573bf4f-a43f-3c36-b0aa-f021e983625b,
5606,4,0,11,2022-06-20 13:19:00.000,,,2022-06-20 13:27:14.589,2022-06-20 13:27:14.589,11,1.5,8.41,0.43,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:20:00.000,e0481e19-54bc-46f2-9a8f-40bc4c6ba86e,
7350,4,0,12,2022-06-18 09:51:00.000,230002,,2022-06-18 09:54:25.356,2022-06-18 09:54:25.352,12,1.1944444,8.78,0.49,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:51:59.999,b7a9c7d2-88f2-46d0-88da-a2ed6d3e66d2,
16733,4,0,33,2022-06-20 10:42:00.000,230002,,2022-06-20 10:55:00.147,2022-06-20 10:55:00.146,33,1.5555556,26.03,1.25,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:42:59.999,a19cce77-9ca1-0b84-9a6e-e0af2150e240,
5853,4,0,10,2022-06-21 05:30:00.000,230002,,2022-06-21 05:30:33.470,2022-06-21 05:30:33.470,10,1.2777778,7.48,0.36,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:30:59.999,843c77f6-dbb8-d2f9-432b-61a1dc510daf,
9593,4,0,14,2022-06-21 05:37:00.000,230002,,2022-06-21 05:47:10.497,2022-06-21 05:47:10.497,14,1.0277778,9.86,0.55,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:37:59.999,cd3ef4e3-9839-4314-dc74-eea23eb4cbfc,
579,4,0,1,2022-06-20 10:43:00.000,230002,,2022-06-20 10:55:00.154,2022-06-20 10:55:00.154,1,1.2777778,0.74,0.04,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:43:59.999,04d9976d-14e5-4ddb-dbce-9332d11fd6fa,
16273,4,0,28,2022-06-18 09:54:00.000,230002,,2022-06-18 09:54:26.157,2022-06-18 09:54:25.388,28,1.2941495,21.06,1.088,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:54:59.999,29f0de89-2c00-eb42-dc80-d0d5b7b75f2b,
43059,4,0,89,2022-06-20 13:20:00.000,,,2022-06-20 13:27:14.701,2022-06-20 13:27:14.701,89,1.6388888,70.57,3.54,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:21:00.000,3f57fcc7-28e3-4992-9208-70e51d2927cf,
6128,4,0,10,2022-06-21 05:47:00.000,230002,,2022-06-21 05:48:28.404,2022-06-21 05:48:28.404,10,1.1944444,7.32,0.38,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:47:59.999,9050c9fc-c9bd-a395-8b44-4ea39bbd2add,
4587,4,0,11,2022-06-20 10:44:00.000,230002,,2022-06-20 10:55:00.162,2022-06-20 10:55:00.161,11,1.9444444,8.92,0.39,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 10:44:59.999,4727ca50-af8c-2726-e225-d427164953ea,
13236,4,0,21,2022-06-18 09:55:00.000,230002,,2022-06-18 09:56:55.480,2022-06-18 09:56:55.480,21,1.1944444,15.81,0.76,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:55:59.999,9c61c137-bb3a-d832-4b14-2ad4722f6adc,
10435,4,0,26,2022-06-21 05:51:00.000,230002,,2022-06-21 05:52:41.829,2022-06-21 05:52:41.828,26,2.0833333,21.74,1.15,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:51:59.999,ca2e469d-46dd-4642-559f-8869196805d9,
45750,4,41,73,2022-06-20 13:21:00.000,,,2022-06-20 13:27:14.751,2022-06-20 13:27:14.751,114,2.3333333,106.75,6.58,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:22:00.000,1043845c-47cb-48dc-a45a-79fba3396931,
8753,4,0,12,2022-06-20 11:04:00.000,230002,,2022-06-20 11:06:24.328,2022-06-20 11:06:24.328,12,0.9722222,8.51,0.48,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 11:04:59.999,709536eb-507a-0395-5b6b-7305fa34f7fa,
9507,4,0,19,2022-06-19 11:44:00.000,230002,,2022-06-19 11:45:13.519,2022-06-19 11:45:13.518,19,1.5555556,14.79,0.71,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:44:59.999,60ee58bf-2ff4-fbc5-ea55-1c5af23e1e7a,
15427,4,37,9,2022-06-21 05:52:00.000,230002,,2022-06-21 05:52:41.834,2022-06-21 05:52:41.834,46,2.6666667,41.14,3.13,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:52:59.999,5faa9d87-ace9-5d7c-ad7c-4fcdb33bd37a,
5843,4,0,11,2022-06-18 09:56:00.000,230002,,2022-06-18 09:56:55.497,2022-06-18 09:56:55.497,11,1.4444444,8.44,0.42,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:56:59.999,b1e6a7fc-ab60-faa8-832b-0ab368691dfb,
13405,4,0,20,2022-06-19 11:45:00.000,230002,,2022-06-19 11:46:09.307,2022-06-19 11:46:09.307,20,1.0555556,14.15,0.92,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:45:59.999,eeeb3ac8-3835-29cb-98f7-6aa92b577769,
11421,4,0,19,2022-06-21 05:53:00.000,230002,,2022-06-21 05:54:19.976,2022-06-21 05:54:19.973,19,1.2222222,13.96,0.74,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:53:59.999,879a1699-ff6d-c524-f155-788b180dfbfe,
9430,4,0,15,2022-06-20 11:05:00.000,230002,,2022-06-20 11:06:24.339,2022-06-20 11:06:24.339,15,1.1388888,10.74,0.58,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 11:05:59.999,9bef992e-0582-3d4c-7a17-cc240e0b5aea,
7231,4,0,10,2022-06-19 11:46:00.000,230002,,2022-06-19 11:49:43.805,2022-06-19 11:49:43.805,10,0.9444444,6.83,0.42,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:46:59.999,fd8cbfe5-b432-dc3b-e55b-a786f5e29d83,
9710,4,0,14,2022-06-21 05:54:00.000,230002,,2022-06-21 05:54:21.747,2022-06-21 05:54:20.013,14,1.0257467,9.96,0.59,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:54:59.999,ede3dfa2-6885-37ed-0778-eb6c176e3e1c,
5698,4,0,10,2022-06-21 05:56:00.000,230002,,2022-06-21 05:56:51.467,2022-06-21 05:56:51.467,10,1.3055556,7.44,0.38,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:56:59.999,d46f6c35-7cd9-88e0-74ee-e6541ad45d98,
7266,4,0,13,2022-06-19 11:50:00.000,230002,,2022-06-19 11:50:40.436,2022-06-19 11:50:40.436,13,1.3611112,9.89,0.57,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:50:59.999,74ebedfa-91d2-582c-0442-97f4d8981d3a,
5535,4,0,10,2022-06-18 09:59:00.000,230002,,2022-06-18 09:59:54.213,2022-06-18 09:59:54.213,10,1.3888888,7.688,0.299,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 09:59:59.999,fb3e7622-ae8b-d802-5ed1-5d1569cf71c4,
8747,4,0,15,2022-06-20 11:07:00.000,230002,,2022-06-20 11:07:17.492,2022-06-20 11:07:17.492,15,1.3055556,11.42,0.53,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 11:07:59.999,9815fb77-a969-1e3f-a4c0-706d879fb688,
6624,4,0,11,2022-06-19 11:52:00.000,230002,,2022-06-19 11:53:30.377,2022-06-19 11:53:30.377,11,1.25,8.28,0.66,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:52:59.999,bb3b5ca5-71e4-c653-4c2a-0b6c0dfad407,
6814,4,0,11,2022-06-21 05:57:00.000,230002,,2022-06-21 05:57:29.548,2022-06-21 05:57:29.548,11,1.1944444,8.14,0.41,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:57:59.999,d044ca6e-efe6-309d-2948-548a592e55ff,
15265,4,0,22,2022-06-18 10:00:00.000,230002,,2022-06-18 10:01:56.467,2022-06-18 10:01:56.465,22,1.0277778,15.69,0.9,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 10:00:59.999,581f6860-ead4-3ee3-927f-a672f40b66ea,
14167,4,0,25,2022-06-20 11:17:00.000,230002,,2022-06-20 11:31:38.668,2022-06-20 11:31:38.668,26,1.4166666,20.07,1.01,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 11:17:59.999,82370cd6-5999-71fa-078d-70b3990d5a92,
8498,4,0,17,2022-06-21 05:59:00.000,230002,,2022-06-21 05:59:25.395,2022-06-21 05:59:25.395,17,1.5555556,13.22,0.68,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 05:59:59.999,358a4150-55e5-c642-c7a7-8f1e3c851e57,
6622,4,0,11,2022-06-19 11:53:00.000,230002,,2022-06-19 11:53:30.385,2022-06-19 11:53:30.385,11,1.1944444,7.91,0.51,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:53:59.999,817485be-6ee0-2daf-9795-0a28e91020ba,
4816,4,0,16,2022-06-19 11:54:00.000,230002,,2022-06-19 11:54:27.158,2022-06-19 11:54:27.157,16,3.0,14.45,0.64,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:54:59.999,3e1224b6-af4e-ded6-6f51-e18696b1bedf,
14212,4,0,26,2022-06-21 06:02:00.000,,,2022-06-21 06:11:06.940,2022-06-21 06:02:18.711,26,1.3888888,19.74,0.95,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-21 06:03:00.000,a6e66f96-7ae8-4d2f-8cad-ee74198748fd,
15957,4,0,30,2022-06-20 11:18:00.000,230002,,2022-06-20 11:31:38.674,2022-06-20 11:31:38.673,29,1.3611112,21.72,1.18,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 11:18:59.999,4248b757-f9dc-9ada-8f0a-b88d4e3a8e10,
8671,4,0,12,2022-06-19 11:55:00.000,230002,,2022-06-19 11:55:43.327,2022-06-19 11:55:43.327,12,0.9444444,8.19,0.58,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 11:55:59.999,057444d0-829d-47ff-58c7-485154b6d37e,
51738,4,12,99,2022-06-20 13:22:00.000,,,2022-06-20 13:27:14.840,2022-06-20 13:27:14.840,111,1.7777778,91.98,5.03,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:23:00.000,fa6513df-77ef-4ce7-be06-316fa259ea13,
7776,4,0,12,2022-06-19 15:30:00.000,230002,,2022-06-19 15:30:46.314,2022-06-19 15:30:46.314,12,1.1111112,8.64,0.5,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 15:30:59.999,22a311bd-f69e-3a19-417d-fa86f608c7c9,
11188,4,0,21,2022-06-19 13:12:00.000,230002,,2022-06-19 13:12:59.545,2022-06-19 13:12:59.545,21,1.4166666,15.85,0.82,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 13:12:59.999,4cd949bb-44f6-145b-d639-e114b6a173ef,
26738,4,0,52,2022-06-20 13:23:00.000,,,2022-06-20 13:27:14.898,2022-06-20 13:27:14.898,52,1.5277778,40.85,2.08,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:24:00.000,2e8580b7-f9a3-4c57-968e-2744ce72bb08,
5752,4,0,10,2022-06-19 13:49:00.000,230002,,2022-06-19 13:50:38.732,2022-06-19 13:50:38.732,10,1.3055556,7.51,0.39,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 13:49:59.999,b427f17e-0042-c9e8-34c3-ba87f1df44f7,
6267,4,0,10,2022-06-18 10:03:00.000,230002,,2022-06-18 10:03:34.322,2022-06-18 10:03:34.321,10,1.1666666,7.312,0.401,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-18 10:03:59.999,0e651af5-b73b-aaa8-6880-312c55a27c0e,
18870,4,0,26,2022-06-20 13:24:00.000,,,2022-06-20 13:27:15.035,2022-06-20 13:27:15.035,26,1.0,18.87,1.03,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:25:00.000,9ac41eaa-615c-47cc-ab0c-8f901de7b15e,
14430,4,0,20,2022-06-19 15:42:00.000,230002,,2022-06-19 15:43:46.257,2022-06-19 15:43:46.257,20,0.9722222,14.03,0.82,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 15:42:59.999,30c7df24-2840-1f90-015d-016d6e9ad4d3,
7723,4,0,13,2022-06-21 06:00:00.000,230002,,2022-06-21 06:01:14.476,2022-06-21 06:01:14.476,13,1.2222222,9.44,0.5,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 06:00:59.999,04121841-ee7f-1b57-b95b-55f074f9bbc4,
21916,4,0,40,2022-06-20 13:25:00.000,,,2022-06-20 13:27:15.108,2022-06-20 13:27:15.108,40,1.3888888,30.44,1.59,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-20 13:26:00.000,00e4a74c-b297-4669-8b4a-e095762c5d24,
25296,4,0,40,2022-06-20 11:19:00.000,230002,,2022-06-20 11:31:38.678,2022-06-20 11:31:38.678,40,1.1388888,28.81,1.58,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-20 11:19:59.999,8a941a5f-417b-aefd-844d-e274efa9c69b,
18957,4,0,33,2022-06-21 06:02:00.000,230002,,2022-06-21 06:07:52.712,2022-06-21 06:07:52.711,33,1.3055556,24.75,1.32,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-21 06:02:59.999,6d289c29-dcd9-1433-0c85-12375aa6920d,
6710,4,0,10,2022-06-19 15:51:00.000,230002,,2022-06-19 15:52:53.478,2022-06-19 15:52:53.477,10,1.0833334,7.27,0.34,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 15:51:59.999,c92e1bdd-f6db-5c25-f860-4ede41dd3922,
29601,4,0,49,2022-06-19 13:50:00.000,230002,,2022-06-19 13:50:49.979,2022-06-19 13:50:38.744,49,1.2289953,36.38,1.94,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-19 13:50:59.999,6cdbe29c-a822-cc62-942e-94b49e083477,
