CUS ID,Order Number,Order Status,Order Date,City (Billing),Postcode (Billing),Country Code (Billing),Payment Method Title,Cart Discount Amount,Order Subtotal Amount,Shipping Method Title,Order Shipping Amount,Order Refund Amount,Order Total Amount,Order Total Tax Amount,Item #,Item Name,Quantity,Item Cost,Coupon Code,Discount Amount,Discount Amount Tax,website
2187,7759,Abgeschlossen,2021-04-01 02:56:09,Regensburg,93051,DE,PayPal,0.0,89.13,Kostenlose Lieferung ab 60€,0.0,0.0,95.37,6.24,13,Handgemachte natUrliche Olivenolseife,1,2.34,,,,pergamo
2187,7759,Abgeschlossen,2021-04-01 02:56:09,Regensburg,93051,DE,PayPal,0.0,89.13,Kostenlose Lieferung ab 60€,0.0,0.0,95.37,6.24,14,Pergamo Mandeln in Schale aus Italien beste Qualität,1,11.21,,,,pergamo
2187,7759,Abgeschlossen,2021-04-01 02:56:09,Regensburg,93051,DE,PayPal,0.0,89.13,Kostenlose Lieferung ab 60€,0.0,0.0,95.37,6.24,15,"KUrbiskerne Weiss / Beyaz Kabak Cekirdegi - Gerostet und Gesalzen, 500g",1,5.6,,,,pergamo
2187,7759,Abgeschlossen,2021-04-01 02:56:09,Regensburg,93051,DE,PayPal,0.0,89.13,Kostenlose Lieferung ab 60€,0.0,0.0,95.37,6.24,16,"KUrbiskerne Weiss / Beyaz Kabak Cekirdegi - Unbehandelt, 250 gr",1,2.79,,,,pergamo
2187,7759,Abgeschlossen,2021-04-01 02:56:09,Regensburg,93051,DE,PayPal,0.0,89.13,Kostenlose Lieferung ab 60€,0.0,0.0,95.37,6.24,17,Getrocknete Rosinen 100% natUrlich  1 KG - mit Kern,1,10.28,,,,pergamo
1447,7760,Abgeschlossen,2021-04-01 09:41:27,Bad Zwischenahn,26160,DE,SOFORT,0.0,55.12,Versandkostenpauschale,4.58,0.0,63.88,4.18,1,Safak Taze Kaymak/ Frischer Rahm 200g,1,2.79,,,,pergamo
1447,7760,Abgeschlossen,2021-04-01 09:41:27,Bad Zwischenahn,26160,DE,SOFORT,0.0,55.12,Versandkostenpauschale,4.58,0.0,63.88,4.18,2,Miss SUt Koy Peyniri / Bauren Käse aus Kuhmilch - 500g,1,4.67,,,,pergamo
1447,7760,Abgeschlossen,2021-04-01 09:41:27,Bad Zwischenahn,26160,DE,SOFORT,0.0,55.12,Versandkostenpauschale,4.58,0.0,63.88,4.18,3,Wabenhonig aus Bingol1200g ± 50g (Karakovan),1,42.06,,,,pergamo
1447,7760,Abgeschlossen,2021-04-01 09:41:27,Bad Zwischenahn,26160,DE,SOFORT,0.0,55.12,Versandkostenpauschale,4.58,0.0,63.88,4.18,4,Lezza 2x KUnefe/Kunafeh 290g,1,5.6,,,,pergamo
1271,7772,Abgeschlossen,2021-04-01 18:51:23,Großrosseln,66352,DE,SOFORT,0.0,94.38,Kostenlose Lieferung ab 60€,0.0,0.0,100.99,6.61,1,Wabenhonig aus Bingol1200g ± 50g (Karakovan),1,42.06,,,,pergamo
1271,7772,Abgeschlossen,2021-04-01 18:51:23,Großrosseln,66352,DE,SOFORT,0.0,94.38,Kostenlose Lieferung ab 60€,0.0,0.0,100.99,6.61,2,Shifa Dates / Sagai Datteln Aus Medina 400 g,1,7.48,,,,pergamo
1271,7772,Abgeschlossen,2021-04-01 18:51:23,Großrosseln,66352,DE,SOFORT,0.0,94.38,Kostenlose Lieferung ab 60€,0.0,0.0,100.99,6.61,3,Mabroom Datteln 100% NatUrlich & Gesund 500g aus Medina - 1000 g,1,14.95,,,,pergamo
1271,7772,Abgeschlossen,2021-04-01 18:51:23,Großrosseln,66352,DE,SOFORT,0.0,94.38,Kostenlose Lieferung ab 60€,0.0,0.0,100.99,6.61,4,Medjoul Dates Premium - Datteln Extra Gross (1000g),1,13.07,,,,pergamo
1271,7772,Abgeschlossen,2021-04-01 18:51:23,Großrosseln,66352,DE,SOFORT,0.0,94.38,Kostenlose Lieferung ab 60€,0.0,0.0,100.99,6.61,5,Acve Peygamber Hurmasi / Ajwa Datteln aus Medina - 1 KG,1,16.82,,,,pergamo
1271,7773,Abgeschlossen,2021-04-01 19:12:10,Großrosseln,66352,DE,SOFORT,0.0,59.8,Kostenlose Lieferung ab 60€,0.0,0.0,63.99,4.19,1,Mabroom Datteln 100% NatUrlich & Gesund 500g aus Medina - 1000 g,1,14.95,,,,pergamo
1271,7773,Abgeschlossen,2021-04-01 19:12:10,Großrosseln,66352,DE,SOFORT,0.0,59.8,Kostenlose Lieferung ab 60€,0.0,0.0,63.99,4.19,2,Medjoul Dates Premium - Datteln Extra Gross (1000g),1,13.07,,,,pergamo
1271,7773,Abgeschlossen,2021-04-01 19:12:10,Großrosseln,66352,DE,SOFORT,0.0,59.8,Kostenlose Lieferung ab 60€,0.0,0.0,63.99,4.19,3,Acve Peygamber Hurmasi / Ajwa Datteln aus Medina - 1 KG,1,16.82,,,,pergamo
1271,7773,Abgeschlossen,2021-04-01 19:12:10,Großrosseln,66352,DE,SOFORT,0.0,59.8,Kostenlose Lieferung ab 60€,0.0,0.0,63.99,4.19,4,Shifa Dates / Sagai Datteln Aus Medina 400 g,1,7.48,,,,pergamo
1271,7773,Abgeschlossen,2021-04-01 19:12:10,Großrosseln,66352,DE,SOFORT,0.0,59.8,Kostenlose Lieferung ab 60€,0.0,0.0,63.99,4.19,5,Mabroom Datteln 100% NatUrlich & Gesund 500g aus Medina - 500g,1,7.48,,,,pergamo
1502,7774,Abgeschlossen,2021-04-01 23:43:11,Bergisch Gladbach,51427,DE,PayPal,0.0,90.0,Kostenlose Lieferung ab 60€,0.0,0.0,90.0,0.0,1,"Cazorla Olivenol 1 L, 2,5 L oder 5 L - 5 Liter",2,45.0,,,,pergamo
2032,7775,Abgeschlossen,2021-04-02 01:53:22,Bochum,44892,DE,Kreditkarte (Stripe),0.0,59.8,Kostenlose Lieferung ab 60€,0.0,0.0,63.99,4.19,1,Wabenhonig aus Hakkari YUksekova 1300g ± 50g (Karakovan),1,32.71,,,,pergamo
2032,7775,Abgeschlossen,2021-04-02 01:53:22,Bochum,44892,DE,Kreditkarte (Stripe),0.0,59.8,Kostenlose Lieferung ab 60€,0.0,0.0,63.99,4.19,2,Thymian Honig / Kekik Bali aus Hakkari(Yayla) - 1 KG,1,17.75,,,,pergamo
2032,7775,Abgeschlossen,2021-04-02 01:53:22,Bochum,44892,DE,Kreditkarte (Stripe),0.0,59.8,Kostenlose Lieferung ab 60€,0.0,0.0,63.99,4.19,3,TUtsU Dikeni Bali aus Hakkari(Yayla) - 0.5kg,1,9.35,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,1,Antep Fistikli Muska / Snack Mit Pistazien 500g,1,6.45,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,2,Atom Cezerye Mit HaselnUssen Aus Der TUrkei - 0.5kg,1,9.25,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,3,Atom Cezerye mit Pistazien aus der TUrkei - 0.5kg,1,11.21,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,4,Atom Cezerye mit WalnUssen Aus Der TUrkei - 0.5kg,1,9.25,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,5,Getrocknete Kaki / Kuru Cennet Hurmasi - 0.5kg,1,8.41,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,6,Unter Sonne getrocknete Aprikosen Gelb Große M 1kg,1,8.41,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,7,Zeytin Ana Ev Yapimi Tarhana / Hausgemachte Suppe 500g,1,5.51,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,8,Getrocknete Paprika/ Aubergine/  Zucchini 50 StUck - Aubergine,1,6.07,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,9,Getrocknete Paprika/ Aubergine/  Zucchini 50 StUck - Paprika,1,6.07,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,10,Getrocknete Paprika/ Aubergine/  Zucchini 50 StUck - Zucchini,1,6.07,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,11,Hausgemachter Paprikamark / Ev Yapimi Biber Salcasi 1kg - Scharf,1,7.94,,,,pergamo
2112,7776,Abgeschlossen,2021-04-02 01:58:24,Filderstadt Bonlanden,70794,DE,PayPal,0.0,105.23,Kostenlose Lieferung ab 60€,0.0,0.0,112.6,7.37,12,Giresun Tirebolu 42 Schwarztee 500g,4,5.14,,,,pergamo
1961,7777,Abgeschlossen,2021-04-02 13:02:53,Hildesheim,31137,DE,PayPal,0.0,61.4,Kostenlose Lieferung ab 60€,0.0,0.0,65.7,4.3,1,MissSUt Ezine Käse aus Kuhmilch 1KG - Frisch / Natural,2,11.21,,,,pergamo
1961,7777,Abgeschlossen,2021-04-02 13:02:53,Hildesheim,31137,DE,PayPal,0.0,61.4,Kostenlose Lieferung ab 60€,0.0,0.0,65.7,4.3,2,Antep Fistikli Muska / Snack Mit Pistazien 500g,3,6.45,,,,pergamo
1961,7777,Abgeschlossen,2021-04-02 13:02:53,Hildesheim,31137,DE,PayPal,0.0,61.4,Kostenlose Lieferung ab 60€,0.0,0.0,65.7,4.3,3,Kome mit Walnuss - Beeren Konfekt 1kg - Traubensirup,1,14.02,,,,pergamo
1961,7777,Abgeschlossen,2021-04-02 13:02:53,Hildesheim,31137,DE,PayPal,0.0,61.4,Kostenlose Lieferung ab 60€,0.0,0.0,65.7,4.3,4,Mini Mix Turkish Delights von Seyidoglu / Meyveli Kus Lokumu - 500g,1,5.61,,,,pergamo
1089,7778,Abgeschlossen,2021-04-02 16:31:16,Dessau-Roßlau,06846,DE,PayPal,0.0,14.95,Versandkostenpauschale,4.58,0.0,20.9,1.37,1,NatUrlicher Bluten Wabenhonig ohne zucker und Glucose - 900g,1,14.95,,,,pergamo
1210,7779,Abgeschlossen,2021-04-02 18:10:34,Koln,50737,DE,PayPal,0.0,33.64,Versandkostenpauschale,4.58,0.0,40.9,2.68,1,MissSUt Ezine Käse aus Kuhmilch 1KG - Frisch / Natural,3,11.21,,,,pergamo
1342,7780,Abgeschlossen,2021-04-03 17:41:54,Mannheim,68199,DE,PayPal,10.17,101.79,Kostenlose Lieferung ab 60€,0.0,0.0,98.03,6.41,1,Naturlicher Berghonig 400 gr,3,5.04,m6ezduap,10.17,0.72,pergamo
1342,7780,Abgeschlossen,2021-04-03 17:41:54,Mannheim,68199,DE,PayPal,10.17,101.79,Kostenlose Lieferung ab 60€,0.0,0.0,98.03,6.41,2,Miss Schwarz OLIVEN Gross  aus der TUrkei (Gemlik) - 1kg,1,5.05,,,,pergamo
1342,7780,Abgeschlossen,2021-04-03 17:41:54,Mannheim,68199,DE,PayPal,10.17,101.79,Kostenlose Lieferung ab 60€,0.0,0.0,98.03,6.41,3,Berg-Feigen/ Baglama Dag Inciri 100% NatUrlich 1 Kg,1,10.09,,,,pergamo
1342,7780,Abgeschlossen,2021-04-03 17:41:54,Mannheim,68199,DE,PayPal,10.17,101.79,Kostenlose Lieferung ab 60€,0.0,0.0,98.03,6.41,4,Findikli Rulo Pestil / Snack mit Haselnuss aus der TUrkei - 0.5kg,1,5.89,,,,pergamo
1342,7780,Abgeschlossen,2021-04-03 17:41:54,Mannheim,68199,DE,PayPal,10.17,101.79,Kostenlose Lieferung ab 60€,0.0,0.0,98.03,6.41,5,Safak Nomadenkäse nach TUrkischer Art /Tulum Peyniri - 750g,1,8.41,,,,pergamo
1342,7780,Abgeschlossen,2021-04-03 17:41:54,Mannheim,68199,DE,PayPal,10.17,101.79,Kostenlose Lieferung ab 60€,0.0,0.0,98.03,6.41,6,Gegrillte GrUne Oliven Ohne Kern / Mangal Zeytin 250g,1,3.36,,,,pergamo
1342,7780,Abgeschlossen,2021-04-03 17:41:54,Mannheim,68199,DE,PayPal,10.17,101.79,Kostenlose Lieferung ab 60€,0.0,0.0,98.03,6.41,7,Medjool Datteln Premium Jumbo mit Stein 1 kg,2,10.09,,,,pergamo
1342,7780,Abgeschlossen,2021-04-03 17:41:54,Mannheim,68199,DE,PayPal,10.17,101.79,Kostenlose Lieferung ab 60€,0.0,0.0,98.03,6.41,8,Giray Gida Maulbeeren-Sirup 950g,1,10.06,,,,pergamo
1342,7780,Abgeschlossen,2021-04-03 17:41:54,Mannheim,68199,DE,PayPal,10.17,101.79,Kostenlose Lieferung ab 60€,0.0,0.0,98.03,6.41,9,Naturyol Johannisbrot Extrakt  100% NatUrlich 630g,2,6.72,,,,pergamo
2571,7781,Abgeschlossen,2021-04-03 23:14:04,MUnchen,81829,DE,PayPal,0.0,84.11,Kostenlose Lieferung ab 60€,0.0,0.0,90.0,5.89,1,Acve Peygamber Hurmasi / Ajwa Datteln aus Medina - 5kg,1,84.11,,,,pergamo
1066,7782,Abgeschlossen,2021-04-04 12:39:30,Landesbergen,31628,DE,PayPal,0.0,71.87,Kostenlose Lieferung ab 60€,0.0,0.0,76.9,5.03,1,MissSUt Ezine Käse aus Kuhmilch 1KG - Frisch / Natural,3,11.21,,,,pergamo
1066,7782,Abgeschlossen,2021-04-04 12:39:30,Landesbergen,31628,DE,PayPal,0.0,71.87,Kostenlose Lieferung ab 60€,0.0,0.0,76.9,5.03,2,Antep Fistikli Muska / Snack Mit Pistazien 500g,1,6.45,,,,pergamo
1066,7782,Abgeschlossen,2021-04-04 12:39:30,Landesbergen,31628,DE,PayPal,0.0,71.87,Kostenlose Lieferung ab 60€,0.0,0.0,76.9,5.03,3,Miss SUt Koy Peyniri / Bauren Käse aus Kuhmilch - 500g,3,4.67,,,,pergamo
1066,7782,Abgeschlossen,2021-04-04 12:39:30,Landesbergen,31628,DE,PayPal,0.0,71.87,Kostenlose Lieferung ab 60€,0.0,0.0,76.9,5.03,4,Kaltgepresstes Extra natives Olivenol Parqueoliva 3l - 3 L,1,17.76,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,1,Miss Schwarz OLIVEN Gross  aus der TUrkei (Gemlik) - 1kg,2,5.61,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,2,Miss GrUne Gehackte Halhali OLIVEN  aus der TUrkei Hatay 1kg,1,7.48,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,3,Miss GrUne Gehackte (Kirma) OLIVEN  aus der TUrkei Gemlik - 1 KG,1,5.61,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,4,MissSUt Ezine Käse aus Kuhmilch 1KG - Frisch / Natural,1,11.21,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,5,Walnuss in Schale NEU Ernte 2020*Herkunft Chile* - 2 KG,1,11.21,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,6,Lezza 2x KUnefe/Kunafeh 290g,1,5.6,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,7,Zeytin Ana Ev Yapimi Biber Salcasi / Paprikamark Hausgemacht 700g - Scharf,1,4.21,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,8,Brotaufstrich mit Chili Pfeffer und Olivenol / Zeytinyagli Acili Sos 260g,1,2.8,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,9,Mini Mix Turkish Delights von Seyidoglu / Meyveli Kus Lokumu - 1000 g,1,9.35,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,10,Lezza Walnuss Baklava aus der TUrkei - 454g,1,7.94,,,,pergamo
2355,7783,Abgeschlossen,2021-04-04 16:03:56,Wachtendonk,47669,DE,PayPal,0.0,81.29,Kostenlose Lieferung ab 60€,0.0,0.0,86.98,5.69,11,Miss SUt Koy Peyniri / Bauren Käse aus Kuhmilch - 500g,1,4.67,,,,pergamo
2551,7784,Abgeschlossen,2021-04-04 23:39:32,HERNE,44628,DE,Uberweisung,0.0,57.8,Kostenlose Lieferung ab 60€,0.0,0.0,61.85,4.05,1,Giray Gida Maulbeeren-Sirup 950g,3,11.17,,,,pergamo
2551,7784,Abgeschlossen,2021-04-04 23:39:32,HERNE,44628,DE,Uberweisung,0.0,57.8,Kostenlose Lieferung ab 60€,0.0,0.0,61.85,4.05,2,Gegrillte GrUne Oliven Ohne Kern / Mangal Zeytin 250g,1,3.74,,,,pergamo
2551,7784,Abgeschlossen,2021-04-04 23:39:32,HERNE,44628,DE,Uberweisung,0.0,57.8,Kostenlose Lieferung ab 60€,0.0,0.0,61.85,4.05,3,Handgemachte natUrliche Olivenolseife,1,2.34,,,,pergamo
2551,7784,Abgeschlossen,2021-04-04 23:39:32,HERNE,44628,DE,Uberweisung,0.0,57.8,Kostenlose Lieferung ab 60€,0.0,0.0,61.85,4.05,4,Osmanli Naturales Duschschwamm,1,3.27,,,,pergamo
2551,7784,Abgeschlossen,2021-04-04 23:39:32,HERNE,44628,DE,Uberweisung,0.0,57.8,Kostenlose Lieferung ab 60€,0.0,0.0,61.85,4.05,5,Lokum mit Pistazien / Fistikli Parmak Lokum 1 Kg - Granatapfel,1,12.15,,,,pergamo
2551,7784,Abgeschlossen,2021-04-04 23:39:32,HERNE,44628,DE,Uberweisung,0.0,57.8,Kostenlose Lieferung ab 60€,0.0,0.0,61.85,4.05,6,Thymian-Gerebelt / Kekik - 250 gr,1,2.8,,,,pergamo
2025,7785,Abgeschlossen,2021-04-05 15:34:34,Lambrecht,67466,DE,Kreditkarte (Stripe),28.03,50.65,Versandkostenpauschale,4.58,0.0,29.1,1.9,1,Zeytin Ana Ev Yapimi Tarhana / Hausgemachte Suppe 500g,3,0.84,5b53rt7a,28.03,1.97,pergamo
2025,7785,Abgeschlossen,2021-04-05 15:34:34,Lambrecht,67466,DE,Kreditkarte (Stripe),28.03,50.65,Versandkostenpauschale,4.58,0.0,29.1,1.9,2,Mini Mix Turkish Delights von Seyidoglu / Meyveli Kus Lokumu - 1000 g,1,4.67,,,,pergamo
2025,7785,Abgeschlossen,2021-04-05 15:34:34,Lambrecht,67466,DE,Kreditkarte (Stripe),28.03,50.65,Versandkostenpauschale,4.58,0.0,29.1,1.9,3,GUn Kurusu Antep Salcasi / Tomaten- und Paprikamark 3kg,1,14.02,,,,pergamo
2025,7785,Abgeschlossen,2021-04-05 15:34:34,Lambrecht,67466,DE,Kreditkarte (Stripe),28.03,50.65,Versandkostenpauschale,4.58,0.0,29.1,1.9,4,Getrocknete Paprika/ Aubergine/  Zucchini 50 StUck - Paprika,1,1.4,,,,pergamo
1515,7786,Abgeschlossen,2021-04-05 15:59:19,Abstatt,74232,DE,Uberweisung,0.0,67.73,Kostenlose Lieferung ab 60€,0.0,0.0,72.47,4.74,1,Traditionell Braten von Kalbfleisch mit Salz - Kein Zusatz / Kavurma - 500g,2,7.48,,,,pergamo
1515,7786,Abgeschlossen,2021-04-05 15:59:19,Abstatt,74232,DE,Uberweisung,0.0,67.73,Kostenlose Lieferung ab 60€,0.0,0.0,72.47,4.74,2,Lezza Pistazien Baklava  aus der TUrkei (Gaziantep) - 454g,1,8.88,,,,pergamo
1515,7786,Abgeschlossen,2021-04-05 15:59:19,Abstatt,74232,DE,Uberweisung,0.0,67.73,Kostenlose Lieferung ab 60€,0.0,0.0,72.47,4.74,3,4x Sesamringe Simit mediterrane Spezialität,2,3.73,,,,pergamo
1515,7786,Abgeschlossen,2021-04-05 15:59:19,Abstatt,74232,DE,Uberweisung,0.0,67.73,Kostenlose Lieferung ab 60€,0.0,0.0,72.47,4.74,4,Lezza Su Boregi Peynirli/ Wasser Borek mit Käse 4 StUck,1,3.73,,,,pergamo
1515,7786,Abgeschlossen,2021-04-05 15:59:19,Abstatt,74232,DE,Uberweisung,0.0,67.73,Kostenlose Lieferung ab 60€,0.0,0.0,72.47,4.74,5,Mini Mix Turkish Delights von Seyidoglu / Meyveli Kus Lokumu - 500g,1,5.61,,,,pergamo
1515,7786,Abgeschlossen,2021-04-05 15:59:19,Abstatt,74232,DE,Uberweisung,0.0,67.73,Kostenlose Lieferung ab 60€,0.0,0.0,72.47,4.74,6,Miss GrUne Gehackte Halhali OLIVEN  aus der TUrkei Hatay 1kg,1,7.48,,,,pergamo
1515,7786,Abgeschlossen,2021-04-05 15:59:19,Abstatt,74232,DE,Uberweisung,0.0,67.73,Kostenlose Lieferung ab 60€,0.0,0.0,72.47,4.74,7,Thymian-Gerebelt / Kekik - 250 gr,1,2.8,,,,pergamo
1515,7786,Abgeschlossen,2021-04-05 15:59:19,Abstatt,74232,DE,Uberweisung,0.0,67.73,Kostenlose Lieferung ab 60€,0.0,0.0,72.47,4.74,8,Minze-Gerebelt  / Kuru Nane - 250 gr,1,2.8,,,,pergamo
1515,7786,Abgeschlossen,2021-04-05 15:59:19,Abstatt,74232,DE,Uberweisung,0.0,67.73,Kostenlose Lieferung ab 60€,0.0,0.0,72.47,4.74,9,Kome mit Walnuss - Beeren Konfekt 1kg - Traubensirup,1,14.02,,,,pergamo
2047,7787,Abgeschlossen,2021-04-05 16:56:46,Celle,29227,DE,Kreditkarte (Stripe),0.0,14.43,Versandkostenpauschale,4.58,0.0,20.34,1.33,1,Date Crown - NatUrliche arabische Lulu Datteln aus den Emiraten (1000g),2,7.21,,,,pergamo
2621,7788,Abgeschlossen,2021-04-05 18:09:21,Sasbach am Kaiserstuhl,79361,DE,PayPal,0.0,57.93,Kostenlose Lieferung ab 60€,0.0,0.0,61.99,4.06,1,Medjoul Premium Kalahari Datteln  Große M - 5 KG,1,42.06,,,,pergamo
2621,7788,Abgeschlossen,2021-04-05 18:09:21,Sasbach am Kaiserstuhl,79361,DE,PayPal,0.0,57.93,Kostenlose Lieferung ab 60€,0.0,0.0,61.99,4.06,2,Medjoul Dates / Premium Datteln Extra Gross (Jumbo),1,13.07,,,,pergamo
2621,7788,Abgeschlossen,2021-04-05 18:09:21,Sasbach am Kaiserstuhl,79361,DE,PayPal,0.0,57.93,Kostenlose Lieferung ab 60€,0.0,0.0,61.99,4.06,3,KreuzkUmmel - Gemahlen / Kimyon - 250 gr,1,2.8,,,,pergamo
2526,7789,Abgeschlossen,2021-04-06 13:18:11,Ottweiler,66564,DE,SOFORT,0.0,52.79,Versandkostenpauschale,4.58,0.0,61.38,4.02,1,Findikli Muska Pestil / Snack mit Haselnuss aus der TUrkei - 1 KG,1,12.15,,,,pergamo
2526,7789,Abgeschlossen,2021-04-06 13:18:11,Ottweiler,66564,DE,SOFORT,0.0,52.79,Versandkostenpauschale,4.58,0.0,61.38,4.02,2,Findikli Rulo Pestil / Snack mit Haselnuss aus der TUrkei - 1 KG,1,12.15,,,,pergamo
2526,7789,Abgeschlossen,2021-04-06 13:18:11,Ottweiler,66564,DE,SOFORT,0.0,52.79,Versandkostenpauschale,4.58,0.0,61.38,4.02,3,Kome mit Walnuss - Beeren Konfekt 1kg - Maulbeerensirup,1,11.67,,,,pergamo
2526,7789,Abgeschlossen,2021-04-06 13:18:11,Ottweiler,66564,DE,SOFORT,0.0,52.79,Versandkostenpauschale,4.58,0.0,61.38,4.02,4,Medjool Datteln Premium Jumbo mit Stein 1 kg,1,11.21,,,,pergamo
2526,7789,Abgeschlossen,2021-04-06 13:18:11,Ottweiler,66564,DE,SOFORT,0.0,52.79,Versandkostenpauschale,4.58,0.0,61.38,4.02,5,Lezza 2x KUnefe/Kunafeh 290g,1,5.6,,,,pergamo
1538,7796,Abgeschlossen,2021-04-07 00:08:00,Scheyern,85298,DE,Uberweisung,0.0,44.86,Versandkostenpauschale,4.58,0.0,52.9,3.46,1,Getrocknete Kaki / Kuru Cennet Hurmasi - 1 KG,2,12.15,,,,pergamo
1538,7796,Abgeschlossen,2021-04-07 00:08:00,Scheyern,85298,DE,Uberweisung,0.0,44.86,Versandkostenpauschale,4.58,0.0,52.9,3.46,2,Getrocknete Feigen 100% NatUrlich 1 Kg,1,9.35,,,,pergamo
1538,7796,Abgeschlossen,2021-04-07 00:08:00,Scheyern,85298,DE,Uberweisung,0.0,44.86,Versandkostenpauschale,4.58,0.0,52.9,3.46,3,Miss GrUne Gehackte (Kirma) OLIVEN  aus der TUrkei Gemlik - 2 KG,1,11.21,,,,pergamo
1638,7797,Abgeschlossen,2021-04-07 00:11:17,Grevenbroich,41515,DE,Kreditkarte (Stripe),0.0,121.47,Kostenlose Lieferung ab 60€,0.0,0.0,129.97,8.5,1,Baklava Paketi / Vorteilspack,1,18.68,,,,pergamo
1638,7797,Abgeschlossen,2021-04-07 00:11:17,Grevenbroich,41515,DE,Kreditkarte (Stripe),0.0,121.47,Kostenlose Lieferung ab 60€,0.0,0.0,129.97,8.5,2,Traditionell Braten von Kalbfleisch mit Salz - Kein Zusatz / Kavurma - 2750g,1,32.71,,,,pergamo
1638,7797,Abgeschlossen,2021-04-07 00:11:17,Grevenbroich,41515,DE,Kreditkarte (Stripe),0.0,121.47,Kostenlose Lieferung ab 60€,0.0,0.0,129.97,8.5,3,Lezza 2x KUnefe/Kunafeh 290g,1,5.6,,,,pergamo
